视频链接,评论页码,评论作者,评论时间,ip属地,点赞数,评论内容
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,要努力坚持努力的人,2023-04-20 22:52:26,陕西,0,呜呜呜呜呜呜好感动怎么个事  哭了
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,恭喜你出院了,2023-04-20 22:52:51,福建,0,别的还好说，毒誓就算了吧，现在人为了赚钱什么都敢说，你看那些带货的，下面各种毒誓简直刷新我的三观，但是就是假东西，反正都是无神论者，他发毒誓根本没心里负担[辣眼睛]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,依沐咩咩,2023-04-20 23:51:35,山东,1,成都市长：“我TM******，后悔死了，呜呜呜呜呜呜喵～”
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,zhu怪,2023-04-27 00:09:08,新疆,0,大家一定要注意不要被有心人利用了这波火气，境外势力真的非常多
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,大白的圆圆脸,2023-04-21 21:39:02,湖北,0,桂林就算了吧，桂林阳朔那边一流景区3流体验，都是宰客割韭菜的
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,翎羽绒球,2023-04-21 11:32:35,山东,0,来淄博千万不要去城市里的烧烤店，去乡下的那种[脱单doge]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,毛绒狐狸,2023-04-21 07:15:21,浙江,0,哈哈哈哈，想要和山东大汉合照，这样对比下，真的好娇小[微笑]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,愤怒的小鸟嘿,2023-04-20 22:58:40,浙江,0,搞个成都二刷，换个人去再搞一次。成都政府不是说搞了一次检查了
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,乱上反世,2023-05-08 23:28:59,广东,0,荣誉有啥用？[吃瓜]虚名而已，宰客金钱至上肯定有这么想的人
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,Wayne的九号,2023-04-20 22:55:20,广东,0,不是 好的不能夸吗 不配夸吗 就夸怎么了 什么时候广东看看
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,我要作学霸,2023-04-20 23:11:45,江西,1,什么时候去成都2刷，看看是真的好了还是假的好了，强烈要求
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,轻尘拂去,2023-04-25 00:30:22,重庆,0,重庆你看看人家，憋光惦记你那点网红流量了，捞捞山城精神吧
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,bika-114514,2023-04-22 12:50:31,湖南,0,我们这十个人（其中还有四个女的）吃烧烤花了一千五[酸了]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,LANGUTOU,2023-04-20 22:47:31,福建,0,来了！
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,海盐奶绿a,2023-04-20 22:44:26,上海,0,[喜欢]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,黑肥仔,2023-04-20 22:49:51,上海,0,这波五一稳了
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,可爱的蠢胖胖,2023-04-20 22:43:58,辽宁,0,不错
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,志艳在路上,2023-04-20 22:44:28,贵州,0,哇哦
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,咕咕歪,2023-04-20 22:45:55,广东,0,天天天这么强
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,点滴雨山前,2023-04-20 22:44:00,山东,0,刚刚！[doge]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,斗斗斗斗虫,2023-04-20 22:43:54,黑龙江,0,来早了
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,74309377987_bili,2023-04-20 22:46:44,安徽,0,经济复苏的趋势？
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,2piggy,2023-04-20 22:45:33,辽宁,0,哇
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,翘翘猫123,2023-04-20 22:46:05,辽宁,0,哇塞
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,一颗被伤透了的心,2023-04-20 22:46:11,山东,0,来咯[给心心]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,JO0oJO0o,2023-04-20 22:47:13,四川,0,成都什么时候长长记性[微笑]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,Marco大帅锅,2023-04-20 22:44:00,重庆,0,。。还是喜欢以前那样针砭时弊
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,阿等等到谁,2023-04-20 22:49:48,湖南,0,淄博旅游大使[脱单doge]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,120胡椒粉,2023-04-20 22:43:50,黑龙江,0,唉
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,全能的小鸿砸,2023-04-20 22:47:03,安徽,0,蹲到了[doge]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,-葡萄糖加冰,2023-04-20 22:44:06,浙江,0,来了[doge]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,霸染,2023-04-20 22:45:55,江西,0,前排牛波一
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,不见长安an,2023-04-20 22:47:46,四川,0,有点让人震惊
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,Adambeat,2023-04-20 22:47:04,四川,0,好！！！好！！！好！！！
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,世上无好人好事,2023-04-20 22:47:53,广东,0,吃烧烤吃到嘴都那个了[doge]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,和嗚,2023-04-20 22:48:40,北京,0,好
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,沧海一粟snp,2023-04-20 22:47:17,福建,0,成都:？？？？？
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,绿不拉喳的小黄瓜,2023-04-20 22:50:54,北京,0,[doge]活该淄博发财，别的地方被羡慕了，先摸摸自己的心吧。
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,让杰哥康康,2023-04-21 12:55:28,湖南,0,服了，长沙你倒是学一下啊，烧烤人均两百和没吃一样[捂脸]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,小狗哈尼_,2023-04-29 21:21:41,浙江,0,标准答案都摆出来了，其他城市在干嘛，照抄不会吗[笑哭]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,虾玉妳还活卓,2023-04-26 20:49:40,湖南,0,真好欸，活该淄博这么火，各地都抄抄作业吧[tv_大佬]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,删评论还敢卖大会员,2023-04-25 17:07:11,山西,0,所以每个人去了淄博都会被送这么多东西吗？还说你没被充值
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,潮爆ma,2023-04-22 13:47:21,广东,0,海南出来挨打！！！一个椰子25[辣眼睛]我特么喝得肝疼
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,我看约瑟也是风韵犹存,2023-04-21 13:20:04,山东,0,家人们谁懂啊，淄博人五一放假买不到票回家[tv_大哭]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,麻烦咖啡别加糖,2023-04-21 11:28:31,浙江,0,"就是你这个b
站up主让我抢不到回家的票是吧！[大哭]"
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,我是真得帅,2023-04-21 01:19:12,四川,0,唉，成都想吃顿烧烤，两个人没得300下不来啊，吃锤子吃
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,喜欢丅雨天,2023-04-20 22:50:32,黑龙江,0,我其实挺不理解这种明显炒作，就和冬奥会那个娃娃一个样吗
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,DF8B-0170,2023-04-26 08:38:12,山东,0,淄川咋样了，51张店不敢去了啊，太恐怖了，[辣眼睛]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,超爱原味乐事,2023-04-23 13:41:06,吉林,0,弹幕问有啥意义的？我想问你，你活着有啥意义？[吃瓜]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,捞一夏,2023-04-23 01:44:26,浙江,0,我就问一句，TNND胖东来啥时候开到东阳！！[笑哭]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,Cheap_Desire,2023-04-21 13:31:35,上海,0,同样是靠网络振兴经济，某世界最高城怎么就选择了饭圈呢
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,夏夏在线恰柠檬,2023-04-21 09:13:17,山东,0,张店区的烧烤店排不上请来淄博临淄！没地住直接住我家！
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,NBNNnbnNn,2023-04-20 22:58:59,北京,0,你要是回一趟成都，好奇他们会送啥给你呢[tv_白眼]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,嗨BLACK,2023-04-20 22:46:55,北京,0,这还没到五一呢 看来还是在家待着好
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,看到请叫我去写证明题,2023-04-20 22:44:31,上海,0,早[doge]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,一特独行,2023-04-20 22:43:57,重庆,0,[吃瓜][吃瓜]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,DF-Channel,2023-04-20 22:45:17,广东,0,上一个去淄博的已经看到关店休息了
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,海洋爱玩游戏,2023-04-20 22:43:46,上海,0,第一
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,勤奋的黑米,2023-04-20 22:43:38,中国香港,0,1播放[doge]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,天才少女の小弟,2023-04-20 22:43:49,山东,0,这么早[doge]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,菠萝柚丞相,2023-04-20 22:44:47,河南,0,重充值了
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,账号已注销,2023-04-22 04:40:36,江苏,0,淄博烧烤和全国各地烧烤有什么不同吗？这些人就是闲的
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,禁欲小花泽,2023-04-21 13:31:48,四川,0,羊:以前一天死一个兄弟，现在一天死一群兄弟[笑哭]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,会咕咕咕的兔兔,2023-04-21 12:37:19,福建,0,高考完和哥哥去[保卫萝卜_哭哭][保卫萝卜_哭哭]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,裙带菜ovo,2023-04-21 07:00:51,山东,0,来张店订不上酒店不嫌弃的话来我家住[脱单doge]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,赵川同学,2023-04-20 23:31:45,上海,0,都是山东大汉，up为什么这么开心呢[脱单doge]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,寂寞的小艹,2023-04-20 23:04:34,安徽,0,四川成都扣大分[doge][doge][doge]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,易经中医,2023-04-21 21:12:53,山东,0,临沂人羡慕，一天天的创城修路。害[热词系列_害]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,放学半小时,2023-04-21 12:40:16,江西,0,下次发现什么好的城市偷偷告诉我就行，千万别发出来
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,多喝娃哈哈啊,2023-04-21 12:04:39,山东,0,喵的，现在都只能去村里吃烧烤了，其他地方人太多了
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,天涯行路,2023-04-20 22:59:56,辽宁,0,希望b太有空再去一下成都，看看是不是还是鬼称遍地
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,打工人灵木梦叶,2023-04-20 22:56:06,四川,0,成都本地人只能说，做你妈的网红城市一地鸡毛。呸。
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,shihai588,2023-04-22 13:48:09,辽宁,0,就是不去！怎么宣传就不去！怎么曾流量就是不去！
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,雪人辘鹿,2023-04-21 00:15:58,江苏,1,能去一下杭州么，我想让你把原先那些网红城市都验一下
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,炎韵锁死,2023-05-12 14:36:46,山东,0,建议济南出租好好学一下，别学长沙烧烤本地外地一起坑
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,乌鸡一脚,2023-05-05 15:53:33,湖北,0,花多少钱没关系，主要是缺斤少两把人当傻子就不能忍。
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,Ducmidori,2023-04-30 17:21:15,江苏,0,像这样卷才是好事，歪门邪道上下功夫早晚砸了自己饭碗
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,00Oo00i,2023-04-29 11:47:52,四川,0,看得出来确实吃了几天烧烤，b太的嘴唇都裂了[笑哭]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,进击的油渣烧卖,2023-04-28 22:04:44,湖南,0,比我们长沙好多了，真的实惠，一言难尽。活该淄博火。
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,吕川页,2023-04-28 08:51:51,山东,0,B太大神，请来青岛看看吧，我们的市场需要你的净化。
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,Whooooooooooooo,2023-04-25 02:34:29,重庆,0,淄博烧烤突然火起来 是因为b太的视频吗 没咋刷微博
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,改名欧皇附体-,2023-05-05 09:26:43,四川,0,四川人吃烧烤都是自己个人买食材烤 外面太jb坑了
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,刑天之道,2023-05-03 15:24:45,北京,0,酒店订不上其实。。。也有别的办法，比如。。住院？
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,金粟有缘人,2023-04-30 17:18:44,浙江,0,20个人在我这四五线小城市，没2000你想吃饱？
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,酱油的生活摄影笔记,2023-04-29 14:22:21,湖南,0,岳阳烧烤哭晕在厕所[tv_大哭]一手好牌打的稀烂
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,佤爱鲁,2023-04-28 19:23:39,海南,0,海南:我不信，我天天宰客还是这么多人[doge]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,摸鱼陆的一皮的诩,2023-05-09 17:54:58,陕西,0,来西安串串吧[脱单doge]给西安给机会整顿下
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,-朝暮姐姐-,2023-05-06 23:07:32,北京,0,城市走红的卷子答案都给你了，别的城市也不知道学
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,wudislz,2023-04-30 20:17:46,浙江,0,有没有淄博大汉来杭州开店的啊，我办个包年会员！
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,荣耀-夏天饿了,2023-04-30 15:55:56,广东,0,@山东大学 不要脸的供奉留学生，脸要不要？？？
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,定春咕咕咕,2023-04-27 03:09:36,山东,0,作业写好了，希望我们济宁不要不识抬举 赶紧抄！
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,子谭寅,2023-04-23 20:20:44,山东,0,放心来住哦[妙啊]直接就给设上限。谁涨搞谁。
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,独有女,2023-04-23 19:20:14,四川,0,淄博一定要做长久哇，我还没去呢[保卫萝卜_哇]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,bili_57235337035,2023-04-22 13:23:18,甘肃,0,唉 北方人还是实诚啊 南方人太圆滑了 但我喜欢
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,三石影,2023-04-21 16:42:14,上海,0,淄博本地人回不去，谁去端盘子呢[脱单doge]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,讳莫如深__,2023-04-21 13:40:09,四川,0,成都的赶紧垮吧，遭不住了，一个二个屁儿qio黑
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,洋万吉,2023-04-21 12:31:48,山东,0,可不是 来外地上学的本地人都没票回家了[藏狐]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,桑榆有只小糯米,2023-04-20 23:49:09,四川,0,"每看一遍就想说一句：成都真丢脸。
IP：成都。"
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,情流感病毒,2023-04-21 17:54:15,陕西,0,马上五一了，反正只能去一个地方，千万别去成都
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,顺我者昌逆我者胖,2023-04-21 16:16:38,山东,0,为什么没把我剪进视频，这么c的位置[大哭]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,双向度的Eliot,2023-04-21 12:57:54,江苏,0,别再说淄博的事了，普通人去那能得到这待遇么？
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,雅利安超超超超人,2023-04-21 11:18:08,江苏,0,淄博你这小子，搁这儿给别人上货呢[doge]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,奇粒酪司,2023-04-21 11:15:26,广西,0,人这么多，看起来快要挤成核聚变了[那兔_囧]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,夜樱丽奈,2023-04-21 03:08:17,广东,0,成都当地商贩估计羡慕妒忌恨了[脱单doge]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,Pluxto,2023-04-20 23:15:26,四川,0,哦，有人要眼馋了，我不说是谁[蛆音娘_滑稽]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,给我一条水鱼V,2023-04-20 23:01:45,浙江,0,淄博能火  说明全国各地商贩几乎都是不诚信的
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,马铃薯侯爵,2023-04-22 12:26:36,安徽,0,哈哈哈[两米兔和两斤兔_点赞]各地比起来！
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,虾仁猪心西山居,2023-04-22 11:33:19,湖南,0,别人城市的车让人，淄博的人让外地车[大哭]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,Myuran,2023-04-22 09:31:44,江西,0,就被人极端捧高，然后稍微有点事，就往死里弄
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,醉驾啤酒鸭,2023-04-21 23:47:43,山东,0,一想到五一回家得帮忙，我对游客真的又爱又恨
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,山泉研,2023-04-21 20:37:58,辽宁,0,辽宁也非常欢迎您[小会员绿豆人_狗头微笑]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,我是碗苏,2023-04-21 09:07:01,辽宁,0,如果有淄博六中11届的朋友联系我 [大哭]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,小祎实现愿望吧,2023-04-21 08:51:08,广东,0,话说淄博烧烤就是superB太捧火的嘛？？
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,咖啡豆呢,2023-04-21 00:21:42,江西,1,不是，你们都不用上班的吗？怎么会这么多人啊？
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,影子和MJ,2023-04-20 23:53:14,海南,1,Up的名字是不是超级变态的意思[tv_坏笑]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,徐健康真有福,2023-04-20 23:29:08,上海,1,淄博这么火可以看出，中国有钱有闲的人还是多的
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,情浅凉尘,2023-05-02 20:31:22,山东,0,把邹平划到淄博吧，别tm成天创城了[辣眼睛]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,痛頭龜者忍,2023-04-30 13:34:29,中国香港,0,如果全國都像淄博，壓力就不用全壓在淄博身上了
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,24K纯TMD帅,2023-04-30 07:41:18,山东,0,临淄辛三路有家烧烤自助，36一位，能吃到你吐
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,ID太二被当成小学生,2023-04-27 03:57:12,四川,0,。。。我18年就去过了。咋说捏。吹得太凶了。
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,一味辛甜,2023-04-21 01:32:21,四川,1,真的不是泼大家冷水，感觉有点像造神....
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,吨-吨吨吨吨,2023-04-21 01:03:12,福建,1,淄博大火，真的是狠狠扇了其他旅游城市的脸！
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,不会拍的摄影师,2023-05-11 22:52:41,江苏,0,希望B太来我们苏州，来整顿市场[doge]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,翱翔的昊子,2023-05-05 23:41:50,山东,0,淄博是淄川和博山，能瞥一眼我们淄川吗！！！
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,永不睡眠的鱼,2023-05-02 19:36:41,广西,0,这才叫营商！ 无尖不商！！！[小电视_赞]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,Bizzboi,2023-04-27 08:48:39,福建,0,[打call][打call][打call]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,211空,2023-04-25 18:34:57,云南,0,云南瑞丽这个十八线小县城看了流泪。又贵又乱
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,丿丿诗酒趁年华,2023-04-21 07:04:31,北京,0,家人们别来了，五一回家票都买不到了[酸了]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,稀客HK,2023-04-21 00:18:48,四川,1,成都商家:不可能，这绝对不可能[辣眼睛]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,大学生活比中学生活好,2023-05-06 11:32:57,四川,0,那你再去一趟秤都不就好了[保卫萝卜_哇]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,vanessa咩,2023-05-03 20:16:54,浙江,0,浙江的朋友们！去淄博可不要给浙江丢脸啊！
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,牛牛冲击吧,2023-04-30 15:41:24,山东,0,淄博比青岛强多了，青岛好事自己，坏事外地
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,雨桐渍尘,2023-04-30 09:07:08,山东,0,[星瞳_流汗]跌下神坛那一刻感觉会很狼狈
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,灌木在土里疯狂扎根,2023-04-22 01:43:53,四川,0,B太来重庆看看嘛，重庆有些商贩太猖狂了。
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,丘乒乓乒乓兵,2023-04-21 19:44:36,安徽,0,真诚真的是永远的必杀技[保卫萝卜_哭哭]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,wwjwan,2023-04-21 16:50:44,上海,0,欢迎到湖北看一下，我想知道家乡的经营环境
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,忘川幽涟,2023-04-21 12:30:04,湖北,0,做生意和做人并不冲突，四川人好好看好好学
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,不准揪我兔耳朵,2023-04-21 11:34:01,云南,0,云南啊，你学学人家淄博叭，抄作业会不会啊
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,何必孑孓而行,2023-04-21 02:32:36,湖北,0,笑死  武汉欢迎你，整治[偷笑][偷笑]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,埃菲尔铁兔,2023-04-20 23:13:44,山东,0,来青岛吧[脱单doge][脱单doge]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,假面骑士魏延,2023-04-22 15:30:32,山东,0,不怕有问题，怕的是装死 不作为 假宣传
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,肥胖都市,2023-04-22 14:43:22,甘肃,0,令人感叹  县衙还没一个商人发挥作用大
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,oneギpiece,2023-04-22 13:25:28,河南,0,人太多去不了的可以去河南逛逛嘛[脸红]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,xqcthecreator,2023-04-22 11:14:51,新疆,0,典  跟风🐩太多啦[永雏塔菲_哈哈哈]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,超级咸鱼的咸鱼,2023-04-21 16:35:42,天津,0,我回不来家了 青岛银[保卫萝卜_哭哭]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,西风-矽云梦泽,2023-04-21 14:14:37,安徽,0,淄博：全靠同行衬托[黎明觉醒_摊手鸦]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,Rap粤语的Lulu,2023-04-21 12:34:41,广东,0,三亚，你看看人家，看看人家[doge]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,差不多zpp,2023-04-21 12:24:23,四川,0,成都太丢脸了 这么多年我都习惯不足两了
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,荏乄苒,2023-04-20 23:32:04,江西,0,全靠同行衬托，你说是吧cd[doge]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,GreatYcy,2023-04-20 23:24:37,湖北,0,越来越有推广的味道了 暂时取关哈哈哈哈
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,考试全都通过的小D,2023-04-20 22:47:43,浙江,0,其它省份都学学！！（指指点点）[生气]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,小柒_备训版,2023-04-22 19:28:54,山东,0,淄博舍友都回不来了家了[tv_笑哭]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,啊嘞嘞哎呀呀,2023-04-22 19:09:37,河南,0,来许昌呀！胖东来其实都是在赔钱的状态
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,不求人人,2023-04-22 08:35:35,广东,0,计量认证都要请你们做专家[doge]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,后来我们走散了,2023-04-21 19:38:26,四川,0,成都:不可能，绝对不可能[doge]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,哈密瓜1985,2023-04-21 17:20:46,广东,0,知道为什么要诚信经营？人流讲明一切。
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,想个网名太困难了,2023-04-21 13:40:37,云南,0,南方的烧烤就别比了 比不了～[酸了]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,左左左左左RA,2023-04-21 12:02:31,山东,0,谢谢你[星星眼][星星眼][星星眼]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,匹偌曹姓匹很正常,2023-04-21 05:35:05,俄罗斯,0,要是山东严格8小时工作制，我直接……
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,徒字,2023-04-20 22:49:53,四川,0,@那谁出来挨打，难得说了，说了就删评
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,账号已注销,2023-04-22 03:11:25,四川,0,成都呢？全部鬼称的成都呢[星星眼]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,赛鹿鹿璐,2023-04-21 18:50:11,辽宁,0,快来兴城整治一下海鲜市场吧[大哭]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,喝点多夫林,2023-04-21 18:26:41,湖北,0,这不得去成都鞭鞭尸[脱单doge]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,雲囉,2023-04-21 11:25:23,山东,0,我们专升本考试的没有宾馆住了😂😂😂
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,莫失聪聪,2023-04-21 07:51:36,上海,0,报上你的大名，还愁没吃没住的地方？
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,还有个昵称没被使用,2023-04-21 07:20:51,江苏,0,为什么有一个活禽的视频B站看不见？
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,我没有说过啊,2023-04-21 04:54:49,广东,0,我想娶个淄博的老婆吃烧烤。[大哭]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,Hoshino鹿,2023-04-21 03:01:33,陕西,0,淄博有多火，成都那些商家就有多打脸
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,shy的不行,2023-04-21 01:46:19,山东,0,来淄博私信我，我给你们提供免费攻略
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,边学边乐英语,2023-04-20 23:00:02,宁夏,0,来许昌二刷吧，求求了[tv_笑哭]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,杰杰u,2023-04-20 22:57:31,江苏,0,这才是真正的华夏吧[脱单doge]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,鹅黄色背心,2023-04-20 22:56:45,福建,0,很好，就是这样，让那些假称商家酸死
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,别急眼捏,2023-04-22 15:43:17,山东,0,淄博到底犯啥天条了，被这么多人去
